link,name,ingredients,eng_ingredients
https://www.kwestiasmaku.com//przepis/zupa-z-fasolka-szparagowa-ziemniakami-i-szynka-parmenska,"Zupa z fasolką szparagową, porem, ziemniakami i szynką parmeńską",2 łyżki masła,2 tablespoons butter
https://www.kwestiasmaku.com//przepis/zupa-z-fasolka-szparagowa-ziemniakami-i-szynka-parmenska,"Zupa z fasolką szparagową, porem, ziemniakami i szynką parmeńską","100 g szynki parmeńskiej, suszonnej, serrano lub cienkiego boczku","100 g Parmesan ham, dried, serrano or fine bacon"
https://www.kwestiasmaku.com//przepis/zupa-z-fasolka-szparagowa-ziemniakami-i-szynka-parmenska,"Zupa z fasolką szparagową, porem, ziemniakami i szynką parmeńską",1 por,1 time
https://www.kwestiasmaku.com//przepis/zupa-z-fasolka-szparagowa-ziemniakami-i-szynka-parmenska,"Zupa z fasolką szparagową, porem, ziemniakami i szynką parmeńską",4 ziemniaki,4 potatoes
https://www.kwestiasmaku.com//przepis/zupa-z-fasolka-szparagowa-ziemniakami-i-szynka-parmenska,"Zupa z fasolką szparagową, porem, ziemniakami i szynką parmeńską",2 łyżeczki tymianku,2 teaspoons thyme
https://www.kwestiasmaku.com//przepis/zupa-z-fasolka-szparagowa-ziemniakami-i-szynka-parmenska,"Zupa z fasolką szparagową, porem, ziemniakami i szynką parmeńską","1,25 litra bulionu drobiowego, rosłu","1.25 liters of poultry broth, soup"
https://www.kwestiasmaku.com//przepis/zupa-z-fasolka-szparagowa-ziemniakami-i-szynka-parmenska,"Zupa z fasolką szparagową, porem, ziemniakami i szynką parmeńską",200 g fasolki szparagowej,200 g asparagus beans
https://www.kwestiasmaku.com//przepis/zupa-z-fasolka-szparagowa-ziemniakami-i-szynka-parmenska,"Zupa z fasolką szparagową, porem, ziemniakami i szynką parmeńską",3 łyżki panierki panko lub bułki tartej (można pominąć),3 tablespoons panko or breadcrumbs (you can skip)
https://www.kwestiasmaku.com//przepis/zupa-z-fasolka-szparagowa-ziemniakami-i-szynka-parmenska,"Zupa z fasolką szparagową, porem, ziemniakami i szynką parmeńską",60 ml śmietanki 30%,60 ml cream 30%
https://www.kwestiasmaku.com//przepis/zupa-z-fasolka-szparagowa-ziemniakami-i-szynka-parmenska,"Zupa z fasolką szparagową, porem, ziemniakami i szynką parmeńską",do podania: szczypiorek i świeża mięta,for administration: chives and fresh mint
https://www.kwestiasmaku.com//przepis/tortille-z-cukinii,Tortille z cukinii,1 cukinia ok. 400 g,1 zucchini approx. 400 g
https://www.kwestiasmaku.com//przepis/tortille-z-cukinii,Tortille z cukinii,1 jajko,1 egg
https://www.kwestiasmaku.com//przepis/tortille-z-cukinii,Tortille z cukinii,1 ząbek czosnku,1 clove garlic
https://www.kwestiasmaku.com//przepis/tortille-z-cukinii,Tortille z cukinii,2 łyżeczki oliwy,2 teaspoons of oil
https://www.kwestiasmaku.com//przepis/tortille-z-cukinii,Tortille z cukinii,"sól, pieprz","salt, pepper"
https://www.kwestiasmaku.com//przepis/tortille-z-cukinii,Tortille z cukinii,2 łyżeczki tymianku,2 teaspoons thyme
https://www.kwestiasmaku.com//przepis/tortille-z-cukinii,Tortille z cukinii,1 łyżka skrobi ziemniaczanej,1 spoonful of potato starch
https://www.kwestiasmaku.com//przepis/tortille-z-cukinii,Tortille z cukinii,1 łyżka mąki ryżowej lub pszennej,1 spoonful of rice or wheat flour
https://www.kwestiasmaku.com//przepis/tortille-z-cukinii,Tortille z cukinii,jajecznica z 4 jajek,eggs with 4 eggs
https://www.kwestiasmaku.com//przepis/tortille-z-cukinii,Tortille z cukinii,50 g łososia wędzonego,50 g smoked salmon
https://www.kwestiasmaku.com//przepis/tortille-z-cukinii,Tortille z cukinii,szczypiorek,chives
https://www.kwestiasmaku.com//przepis/tortille-z-cukinii,Tortille z cukinii,czerwona papryka,red peppers
https://www.kwestiasmaku.com//przepis/pokebowl-z-lososiem-teriyaki,Poke bowl z łososiem teriyaki,250 g filetu łososia bez skóry,250 g salmon fillet without skin
https://www.kwestiasmaku.com//przepis/pokebowl-z-lososiem-teriyaki,Poke bowl z łososiem teriyaki,1 łyżka sosu sojowego,1 spoonful of soy sauce
https://www.kwestiasmaku.com//przepis/pokebowl-z-lososiem-teriyaki,Poke bowl z łososiem teriyaki,1 łyżka soku z limonki,1 spoonful of lime juice
https://www.kwestiasmaku.com//przepis/pokebowl-z-lososiem-teriyaki,Poke bowl z łososiem teriyaki,1 łyżka oliwy,1 spoon of oil
https://www.kwestiasmaku.com//przepis/pokebowl-z-lososiem-teriyaki,Poke bowl z łososiem teriyaki,1 łyżeczka tartego świeżego imbiru,1 teaspoon grated fresh ginger
https://www.kwestiasmaku.com//przepis/pokebowl-z-lososiem-teriyaki,Poke bowl z łososiem teriyaki,1 ząbek czosnku,1 clove garlic
https://www.kwestiasmaku.com//przepis/pokebowl-z-lososiem-teriyaki,Poke bowl z łososiem teriyaki,1/2 limonki,1/2 limes
https://www.kwestiasmaku.com//przepis/pokebowl-z-lososiem-teriyaki,Poke bowl z łososiem teriyaki,2 łyżki syropu z agawy lub klonowego,2 tablespoons of agave or maple syrup
https://www.kwestiasmaku.com//przepis/pokebowl-z-lososiem-teriyaki,Poke bowl z łososiem teriyaki,3 łyżki oliwy,3 tablespoons of oil
https://www.kwestiasmaku.com//przepis/pokebowl-z-lososiem-teriyaki,Poke bowl z łososiem teriyaki,1 łyżeczka startego imbiru,1 teaspoon of battered ginger
https://www.kwestiasmaku.com//przepis/pokebowl-z-lososiem-teriyaki,Poke bowl z łososiem teriyaki,1 łyżeczka oleju sezamowego,1 teaspoon sesame oil
https://www.kwestiasmaku.com//przepis/pokebowl-z-lososiem-teriyaki,Poke bowl z łososiem teriyaki,100 g (1/2 szklanki) komosy ryżowej - quinoa,100 g (1/2 glasses) of quinoa
https://www.kwestiasmaku.com//przepis/pokebowl-z-lososiem-teriyaki,Poke bowl z łososiem teriyaki,1 szklanka bulionu,1 glass of broth
https://www.kwestiasmaku.com//przepis/pokebowl-z-lososiem-teriyaki,Poke bowl z łososiem teriyaki,1 awokado,1 avocado
https://www.kwestiasmaku.com//przepis/pokebowl-z-lososiem-teriyaki,Poke bowl z łososiem teriyaki,1 ogórek,1 cucumber
https://www.kwestiasmaku.com//przepis/pokebowl-z-lososiem-teriyaki,Poke bowl z łososiem teriyaki,1/2 mango lub 1/2 szklanki ananasa,1/2 mangoes or 1/2 glasses of pineapple
https://www.kwestiasmaku.com//przepis/pokebowl-z-lososiem-teriyaki,Poke bowl z łososiem teriyaki,1/2 czerwonej cebuli,1/2 red onions
https://www.kwestiasmaku.com//przepis/pokebowl-z-lososiem-teriyaki,Poke bowl z łososiem teriyaki,2 łyżki marynowanego imbiru różowego,2 tablespoons marinated pink ginger
https://www.kwestiasmaku.com//przepis/pokebowl-z-lososiem-teriyaki,Poke bowl z łososiem teriyaki,cienki szczypiorek,thin chives
https://www.kwestiasmaku.com//przepis/pokebowl-z-lososiem-teriyaki,Poke bowl z łososiem teriyaki,czarny sezam lub przyprawa shichimi togarashi,black sesame or shichimi togarashi spice
https://www.kwestiasmaku.com//przepis/salatka-z-arbuzem-i-awokado,Sałatka z arbuzem i awokado,1 awokado,1 avocado
https://www.kwestiasmaku.com//przepis/salatka-z-arbuzem-i-awokado,Sałatka z arbuzem i awokado,limonka,lime
https://www.kwestiasmaku.com//przepis/salatka-z-arbuzem-i-awokado,Sałatka z arbuzem i awokado,2 łyżki oliwy extra,2 tablespoons extra oil
https://www.kwestiasmaku.com//przepis/salatka-z-arbuzem-i-awokado,Sałatka z arbuzem i awokado,1 łyżka miodu lub syropu z agawy lub klonowego,1 spoon of honey or agave or maple syrup
https://www.kwestiasmaku.com//przepis/salatka-z-arbuzem-i-awokado,Sałatka z arbuzem i awokado,sól i pieprz,salt and pepper
https://www.kwestiasmaku.com//przepis/salatka-z-arbuzem-i-awokado,Sałatka z arbuzem i awokado,50 g sera feta lub sałatkowego,50 g feta or salad cheese
https://www.kwestiasmaku.com//przepis/salatka-z-arbuzem-i-awokado,Sałatka z arbuzem i awokado,1 szklanka pokrojonego arbuza,1 glass of chopped watermelon
https://www.kwestiasmaku.com//przepis/salatka-z-arbuzem-i-awokado,Sałatka z arbuzem i awokado,"1 szklanka pokrojonego, obranego ogórka","1 glass of sliced, peeled cucumber"
https://www.kwestiasmaku.com//przepis/salatka-z-arbuzem-i-awokado,Sałatka z arbuzem i awokado,1 szklanka nieobranego zielonego jabłka (np. granny smith lub golden delicious),1 glass of undressed green apple (e.g. granny smith or golden delicious)
https://www.kwestiasmaku.com//przepis/salatka-z-arbuzem-i-awokado,Sałatka z arbuzem i awokado,1/4 czerwonej cebuli,1/4 red onions
https://www.kwestiasmaku.com//przepis/salatka-z-arbuzem-i-awokado,Sałatka z arbuzem i awokado,świeża mięta,fresh mint
https://www.kwestiasmaku.com//przepis/salatka-z-arbuzem-i-awokado,Sałatka z arbuzem i awokado,pistacje,pistachios
https://www.kwestiasmaku.com//przepis/salatka-z-makaronem-z-czerwonej-soczewicy,Sałatka z makaronem z czerwonej soczewicy,150 g makaronu z czerwonej soczewicy,150 g red lentils pasta
https://www.kwestiasmaku.com//przepis/salatka-z-makaronem-z-czerwonej-soczewicy,Sałatka z makaronem z czerwonej soczewicy,"zielony dodatek warzywny np. bób, szparagi, awokado, fasolka","green vegetable supplement e.g. beans, asparagus, avocado, beans"
https://www.kwestiasmaku.com//przepis/salatka-z-makaronem-z-czerwonej-soczewicy,Sałatka z makaronem z czerwonej soczewicy,rukola lub sałata lodowa lub mix sałat,Rucola or ice lettuce or mix of salads
https://www.kwestiasmaku.com//przepis/salatka-z-makaronem-z-czerwonej-soczewicy,Sałatka z makaronem z czerwonej soczewicy,2 pomidory,2 tomatoes
https://www.kwestiasmaku.com//przepis/salatka-z-makaronem-z-czerwonej-soczewicy,Sałatka z makaronem z czerwonej soczewicy,młoda cebula lub dymka,young onions or smokes
https://www.kwestiasmaku.com//przepis/salatka-z-makaronem-z-czerwonej-soczewicy,Sałatka z makaronem z czerwonej soczewicy,"80 g sera np. feta, sałatkowy, mini mozzarella","80 g cheese e.g. feta, salad, mini mozzarella"
https://www.kwestiasmaku.com//przepis/salatka-z-makaronem-z-czerwonej-soczewicy,Sałatka z makaronem z czerwonej soczewicy,4 łyżki oliwy extra,4 tablespoons extra oil
https://www.kwestiasmaku.com//przepis/salatka-z-makaronem-z-czerwonej-soczewicy,Sałatka z makaronem z czerwonej soczewicy,"sól, pieprz","salt, pepper"
https://www.kwestiasmaku.com//przepis/makaron-z-pieczona-feta-i-pomidorkami,Makaron z pieczoną fetą i pomidorkami,"200 g oryginalnego, greckiego sera feta",200 g original Greek feta cheese
https://www.kwestiasmaku.com//przepis/makaron-z-pieczona-feta-i-pomidorkami,Makaron z pieczoną fetą i pomidorkami,500 g pomidorków koktajlowych,500 g cocktail tomatoes
https://www.kwestiasmaku.com//przepis/makaron-z-pieczona-feta-i-pomidorkami,Makaron z pieczoną fetą i pomidorkami,1/2 łyżeczki suszonego oregano,1/2 teaspoon dried oregano
https://www.kwestiasmaku.com//przepis/makaron-z-pieczona-feta-i-pomidorkami,Makaron z pieczoną fetą i pomidorkami,4 łyżki oliwy extra,4 tablespoons extra oil
https://www.kwestiasmaku.com//przepis/makaron-z-pieczona-feta-i-pomidorkami,Makaron z pieczoną fetą i pomidorkami,200 g makaronu*,200 g of pasta*
https://www.kwestiasmaku.com//przepis/makaron-z-pieczona-feta-i-pomidorkami,Makaron z pieczoną fetą i pomidorkami,3 ząbki czosnku,3 garlic teeth
https://www.kwestiasmaku.com//przepis/makaron-z-pieczona-feta-i-pomidorkami,Makaron z pieczoną fetą i pomidorkami,świeża bazylia (1 szklanka listków),fresh basil (1 glass of leaves)
https://www.kwestiasmaku.com//przepis/salatka-z-bobem-pomidorami-i-feta,"Sałatka z bobem, pomidorami i fetą","200 g bobu (waga po ugotowaniu i obraniu, ok. 2 szklanki)","200 g beaver (weight after boiling and peeling, approx. 2 glasses)"
https://www.kwestiasmaku.com//przepis/salatka-z-bobem-pomidorami-i-feta,"Sałatka z bobem, pomidorami i fetą",1 łyżka soku z cytryny,1 spoonful of lemon juice
https://www.kwestiasmaku.com//przepis/salatka-z-bobem-pomidorami-i-feta,"Sałatka z bobem, pomidorami i fetą",mix sałat lub sałata z rukolą lub rukola,mix of lettuces or lettuces with rucola or rucola
https://www.kwestiasmaku.com//przepis/salatka-z-bobem-pomidorami-i-feta,"Sałatka z bobem, pomidorami i fetą",2 pomidory,2 tomatoes
https://www.kwestiasmaku.com//przepis/salatka-z-bobem-pomidorami-i-feta,"Sałatka z bobem, pomidorami i fetą",1 mała podłużna papryka,1 small oblong peppers
https://www.kwestiasmaku.com//przepis/salatka-z-bobem-pomidorami-i-feta,"Sałatka z bobem, pomidorami i fetą",1/2 młodej cebuli lub 2 dymki,1/2 young onions or 2 smokes
https://www.kwestiasmaku.com//przepis/salatka-z-bobem-pomidorami-i-feta,"Sałatka z bobem, pomidorami i fetą",1/3 szklanki czarnych oliwek,1/3 glasses of black olives
https://www.kwestiasmaku.com//przepis/salatka-z-bobem-pomidorami-i-feta,"Sałatka z bobem, pomidorami i fetą",150 g sera feta lub sałatkowego,150 g feta or salad cheese
https://www.kwestiasmaku.com//przepis/salatka-z-bobem-pomidorami-i-feta,"Sałatka z bobem, pomidorami i fetą",5 łyżek oliwy extra,5 tablespoons extra oil
https://www.kwestiasmaku.com//przepis/salatka-z-bobem-pomidorami-i-feta,"Sałatka z bobem, pomidorami i fetą",1 łyżeczka suszonego oregano,1 teaspoon dried oregano
https://www.kwestiasmaku.com//przepis/salatka-z-bobu-z-rzodkiewka-i-natka-pietruszki,Sałatka z bobu z rzodkiewką i natką pietruszki,400 g bobu (waga po ugotowaniu i obraniu),400 g beaver (weight after cooking and picking)
https://www.kwestiasmaku.com//przepis/salatka-z-bobu-z-rzodkiewka-i-natka-pietruszki,Sałatka z bobu z rzodkiewką i natką pietruszki,2 łyżki soku z cytryny,2 tablespoons lemon juice
https://www.kwestiasmaku.com//przepis/salatka-z-bobu-z-rzodkiewka-i-natka-pietruszki,Sałatka z bobu z rzodkiewką i natką pietruszki,1 pęczek rzodkiewek,1 bunch of radishes
https://www.kwestiasmaku.com//przepis/salatka-z-bobu-z-rzodkiewka-i-natka-pietruszki,Sałatka z bobu z rzodkiewką i natką pietruszki,1 mała młoda cebula,1 small young onion
https://www.kwestiasmaku.com//przepis/salatka-z-bobu-z-rzodkiewka-i-natka-pietruszki,Sałatka z bobu z rzodkiewką i natką pietruszki,pęczek natki pietruszki,parsley bunch
https://www.kwestiasmaku.com//przepis/salatka-z-bobu-z-rzodkiewka-i-natka-pietruszki,Sałatka z bobu z rzodkiewką i natką pietruszki,pęczek dymki,bunch of smokes
https://www.kwestiasmaku.com//przepis/salatka-z-bobu-z-rzodkiewka-i-natka-pietruszki,Sałatka z bobu z rzodkiewką i natką pietruszki,4 łyżki oliwy extra,4 tablespoons extra oil
https://www.kwestiasmaku.com//przepis/salatka-z-bobu-z-rzodkiewka-i-natka-pietruszki,Sałatka z bobu z rzodkiewką i natką pietruszki,2 łyżki tahini,2 tablespoons tahini
https://www.kwestiasmaku.com//przepis/salatka-z-bobu-z-rzodkiewka-i-natka-pietruszki,Sałatka z bobu z rzodkiewką i natką pietruszki,2 łyżki soku z cytryny,2 tablespoons lemon juice
https://www.kwestiasmaku.com//przepis/salatka-z-bobu-z-rzodkiewka-i-natka-pietruszki,Sałatka z bobu z rzodkiewką i natką pietruszki,kilka łyżek wody,a few spoonfuls of water
https://www.kwestiasmaku.com//przepis/salatka-z-bobu-z-rzodkiewka-i-natka-pietruszki,Sałatka z bobu z rzodkiewką i natką pietruszki,"sól, pieprz","salt, pepper"
https://www.kwestiasmaku.com//przepis/salatka-z-bobu-z-rzodkiewka-i-natka-pietruszki,Sałatka z bobu z rzodkiewką i natką pietruszki,1 łyżeczka oliwy,1 teaspoon of oil
https://www.kwestiasmaku.com//przepis/salatka-z-bobu-z-rzodkiewka-i-natka-pietruszki,Sałatka z bobu z rzodkiewką i natką pietruszki,1/2 łyżeczki syropu klonowego (opcjonalnie),1/2 teaspoon maple syrup (optional)
https://www.kwestiasmaku.com//przepis/hummus-z-bobu,Hummus z bobu,300 g bobu (200 g po ugotowaniu i obraniu),300 g bob (200 g after cooking and picking)
https://www.kwestiasmaku.com//przepis/hummus-z-bobu,Hummus z bobu,"sól, pieprz","salt, pepper"
https://www.kwestiasmaku.com//przepis/hummus-z-bobu,Hummus z bobu,1 ząbek czosnku,1 clove garlic
https://www.kwestiasmaku.com//przepis/hummus-z-bobu,Hummus z bobu,1 łyżka oliwy extra,1 tablespoon extra oil
https://www.kwestiasmaku.com//przepis/hummus-z-bobu,Hummus z bobu,1 łyżka soku z cytryny,1 spoonful of lemon juice
https://www.kwestiasmaku.com//przepis/hummus-z-bobu,Hummus z bobu,1 pełna łyżka stołowa tahini,1 full tahini tablespoon
https://www.kwestiasmaku.com//przepis/hummus-z-bobu,Hummus z bobu,3 listki mięty,3 mint leaves
https://www.kwestiasmaku.com//przepis/hummus-z-bobu,Hummus z bobu,"dekoracja: jasny sezam, płatki chili","decoration: bright sesame, chili petals"
https://www.kwestiasmaku.com//przepis/makaron-z-mielonym-miesem-drobiowym-i-kremowym-sosem,Makaron z mielonym mięsem drobiowym i kremowym sosem,150 g mielonego mięsa drobiowego,150 g minced poultrymeat
https://www.kwestiasmaku.com//przepis/makaron-z-mielonym-miesem-drobiowym-i-kremowym-sosem,Makaron z mielonym mięsem drobiowym i kremowym sosem,ok. 100 g makaronu,approx. 100 g of pasta
https://www.kwestiasmaku.com//przepis/makaron-z-mielonym-miesem-drobiowym-i-kremowym-sosem,Makaron z mielonym mięsem drobiowym i kremowym sosem,2 łyżki oliwy,2 tablespoons of oil
https://www.kwestiasmaku.com//przepis/makaron-z-mielonym-miesem-drobiowym-i-kremowym-sosem,Makaron z mielonym mięsem drobiowym i kremowym sosem,1/2 cebuli,1/2 onions
https://www.kwestiasmaku.com//przepis/makaron-z-mielonym-miesem-drobiowym-i-kremowym-sosem,Makaron z mielonym mięsem drobiowym i kremowym sosem,2 ząbki czosnku,2 garlic teeth
https://www.kwestiasmaku.com//przepis/makaron-z-mielonym-miesem-drobiowym-i-kremowym-sosem,Makaron z mielonym mięsem drobiowym i kremowym sosem,1 łyżeczka oregano,1 teaspoon oregano
https://www.kwestiasmaku.com//przepis/makaron-z-mielonym-miesem-drobiowym-i-kremowym-sosem,Makaron z mielonym mięsem drobiowym i kremowym sosem,1 łyżeczka tymianku,1 teaspoon thyme
https://www.kwestiasmaku.com//przepis/makaron-z-mielonym-miesem-drobiowym-i-kremowym-sosem,Makaron z mielonym mięsem drobiowym i kremowym sosem,1 łyżka koncentratu pomidorowego,1 spoon of tomato concentrate
https://www.kwestiasmaku.com//przepis/makaron-z-mielonym-miesem-drobiowym-i-kremowym-sosem,Makaron z mielonym mięsem drobiowym i kremowym sosem,2 łyżeczki sosu worcestershire,2 teaspoons worcestershire sauce
https://www.kwestiasmaku.com//przepis/makaron-z-mielonym-miesem-drobiowym-i-kremowym-sosem,Makaron z mielonym mięsem drobiowym i kremowym sosem,1/2 szklanki bulionu,1/2 cups of broth
https://www.kwestiasmaku.com//przepis/makaron-z-mielonym-miesem-drobiowym-i-kremowym-sosem,Makaron z mielonym mięsem drobiowym i kremowym sosem,1/2 szklanki śmietanki 30%,1/2 cups cream 30%
https://www.kwestiasmaku.com//przepis/makaron-z-mielonym-miesem-drobiowym-i-kremowym-sosem,Makaron z mielonym mięsem drobiowym i kremowym sosem,5 łyżek tartego parmezanu,5 tablespoons of grated parmesan
https://www.kwestiasmaku.com//przepis/makaron-z-mielonym-miesem-drobiowym-i-kremowym-sosem,Makaron z mielonym mięsem drobiowym i kremowym sosem,świeża bazylia,fresh basil
https://www.kwestiasmaku.com//przepis/smazony-makaron-chinski-hong-kong,Smażony makaron w stylu Hong Kong,100 g makaronu chińskiego pszennego lub gniazdka,100 g wheat noodles or outlets
https://www.kwestiasmaku.com//przepis/smazony-makaron-chinski-hong-kong,Smażony makaron w stylu Hong Kong,100 g krewetek (lub kurczaka),100 g shrimp (or chicken)
https://www.kwestiasmaku.com//przepis/smazony-makaron-chinski-hong-kong,Smażony makaron w stylu Hong Kong,100 g kurczaka,100 g chicken
https://www.kwestiasmaku.com//przepis/smazony-makaron-chinski-hong-kong,Smażony makaron w stylu Hong Kong,1 marchewka,1 carrot
https://www.kwestiasmaku.com//przepis/smazony-makaron-chinski-hong-kong,Smażony makaron w stylu Hong Kong,kawałek cukinii*,Piece of zucchini*
